05-Oct-16,890,M Shed,,M-SHED
06-Oct-16,995,M Shed,,M-SHED
07-Oct-16,998,M Shed,,M-SHED
08-Oct-16,3083,M Shed,,M-SHED
09-Oct-16,2306,M Shed,,M-SHED
10-Oct-16,0,M Shed,,M-SHED
11-Oct-16,828,M Shed,,M-SHED
12-Oct-16,973,M Shed,,M-SHED
13-Oct-16,885,M Shed,,M-SHED
14-Oct-16,1083,M Shed,,M-SHED
15-Oct-16,2915,M Shed,,M-SHED
16-Oct-16,2121,M Shed,,M-SHED
17-Oct-16,0,M Shed,,M-SHED
18-Oct-16,842,M Shed,,M-SHED
19-Oct-16,961,M Shed,,M-SHED
20-Oct-16,1040,M Shed,,M-SHED
21-Oct-16,1095,M Shed,,M-SHED
22-Oct-16,2734,M Shed,,M-SHED
23-Oct-16,3010,M Shed,,M-SHED
24-Oct-16,1931,M Shed,,M-SHED
25-Oct-16,2349,M Shed,,M-SHED
26-Oct-16,2142,M Shed,,M-SHED
27-Oct-16,2215,M Shed,,M-SHED
28-Oct-16,1936,M Shed,,M-SHED
29-Oct-16,3063,M Shed,,M-SHED
30-Oct-16,1749,M Shed,,M-SHED
31-Oct-16,0,M Shed,,M-SHED
01-Nov-16,1105,M Shed,,M-SHED
02-Nov-16,694,M Shed,,M-SHED
03-Nov-16,776,M Shed,,M-SHED
04-Nov-16,978,M Shed,,M-SHED
05-Nov-16,2227,M Shed,,M-SHED
06-Nov-16,1853,M Shed,,M-SHED
07-Nov-16,0,M Shed,,M-SHED
08-Nov-16,645,M Shed,,M-SHED
09-Nov-16,810,M Shed,,M-SHED
10-Nov-16,555,M Shed,,M-SHED
11-Nov-16,820,M Shed,,M-SHED
12-Nov-16,3134,M Shed,,M-SHED
13-Nov-16,1742,M Shed,,M-SHED
14-Nov-16,0,M Shed,,M-SHED
15-Nov-16,1220,M Shed,,M-SHED
16-Nov-16,941,M Shed,,M-SHED
17-Nov-16,1040,M Shed,,M-SHED
18-Nov-16,943,M Shed,,M-SHED
19-Nov-16,2633,M Shed,,M-SHED
20-Nov-16,2387,M Shed,,M-SHED
21-Nov-16,0,M Shed,,M-SHED
22-Nov-16,715,M Shed,,M-SHED
23-Nov-16,816,M Shed,,M-SHED
24-Nov-16,756,M Shed,,M-SHED
25-Nov-16,889,M Shed,,M-SHED
26-Nov-16,2629,M Shed,,M-SHED
27-Nov-16,2379,M Shed,,M-SHED
28-Nov-16,0,M Shed,,M-SHED
29-Nov-16,950,M Shed,,M-SHED
30-Nov-16,768,M Shed,,M-SHED
01-Dec-16,633,M Shed,,M-SHED
02-Dec-16,671,M Shed,,M-SHED
03-Dec-16,2176,M Shed,,M-SHED
04-Dec-16,1964,M Shed,,M-SHED
05-Dec-16,0,M Shed,,M-SHED
06-Dec-16,856,M Shed,,M-SHED
07-Dec-16,1259,M Shed,,M-SHED
08-Dec-16,836,M Shed,,M-SHED
09-Dec-16,1001,M Shed,,M-SHED
10-Dec-16,1884,M Shed,,M-SHED
11-Dec-16,1862,M Shed,,M-SHED
12-Dec-16,172,M Shed,,M-SHED
13-Dec-16,654,M Shed,,M-SHED
14-Dec-16,689,M Shed,,M-SHED
15-Dec-16,1049,M Shed,,M-SHED
16-Dec-16,729,M Shed,,M-SHED
17-Dec-16,1775,M Shed,,M-SHED
18-Dec-16,1681,M Shed,,M-SHED
19-Dec-16,0,M Shed,,M-SHED
20-Dec-16,1297,M Shed,,M-SHED
21-Dec-16,1475,M Shed,,M-SHED
22-Dec-16,1391,M Shed,,M-SHED
23-Dec-16,1375,M Shed,,M-SHED
24-Dec-16,888,M Shed,,M-SHED
25-Dec-16,0,M Shed,,M-SHED
26-Dec-16,0,M Shed,,M-SHED
27-Dec-16,2429,M Shed,,M-SHED
28-Dec-16,2882,M Shed,,M-SHED
29-Dec-16,2807,M Shed,,M-SHED
30-Dec-16,2329,M Shed,,M-SHED
31-Dec-16,2113,M Shed,,M-SHED
01-Jan-17,2079,M Shed,,M-SHED
02-Jan-17,2970,M Shed,,M-SHED
03-Jan-17,1106,M Shed,,M-SHED
04-Jan-17,771,M Shed,,M-SHED
05-Jan-17,794,M Shed,,M-SHED
06-Jan-17,634,M Shed,,M-SHED
07-Jan-17,2515,M Shed,,M-SHED
08-Jan-17,2546,M Shed,,M-SHED
09-Jan-17,0,M Shed,,M-SHED
10-Jan-17,704,M Shed,,M-SHED
11-Jan-17,1477,M Shed,,M-SHED
12-Jan-17,638,M Shed,,M-SHED
13-Jan-17,686,M Shed,,M-SHED
14-Jan-17,3088,M Shed,,M-SHED
15-Jan-17,2820,M Shed,,M-SHED
16-Jan-17,0,M Shed,,M-SHED
17-Jan-17,973,M Shed,,M-SHED
18-Jan-17,846,M Shed,,M-SHED
19-Jan-17,923,M Shed,,M-SHED
20-Jan-17,1161,M Shed,,M-SHED
21-Jan-17,3412,M Shed,,M-SHED
22-Jan-17,2905,M Shed,,M-SHED
23-Jan-17,0,M Shed,,M-SHED
24-Jan-17,953,M Shed,,M-SHED
25-Jan-17,1178,M Shed,,M-SHED
26-Jan-17,832,M Shed,,M-SHED
27-Jan-17,1002,M Shed,,M-SHED
28-Jan-17,3968,M Shed,,M-SHED
29-Jan-17,2723,M Shed,,M-SHED
30-Jan-17,0,M Shed,,M-SHED
31-Jan-17,976,M Shed,,M-SHED
01-Feb-17,1680,M Shed,,M-SHED
02-Feb-17,791,M Shed,,M-SHED
03-Feb-17,1126,M Shed,,M-SHED
04-Feb-17,3303,M Shed,,M-SHED
05-Feb-17,3121,M Shed,,M-SHED
06-Feb-17,0,M Shed,,M-SHED
07-Feb-17,1139,M Shed,,M-SHED
08-Feb-17,1106,M Shed,,M-SHED
09-Feb-17,757,M Shed,,M-SHED
10-Feb-17,1523,M Shed,,M-SHED
11-Feb-17,3789,M Shed,,M-SHED
12-Feb-17,3650,M Shed,,M-SHED
13-Feb-17,2271,M Shed,,M-SHED
14-Feb-17,2947,M Shed,,M-SHED
15-Feb-17,2705,M Shed,,M-SHED
16-Feb-17,2927,M Shed,,M-SHED
17-Feb-17,2763,M Shed,,M-SHED
18-Feb-17,4718,M Shed,,M-SHED
19-Feb-17,3530,M Shed,,M-SHED
20-Feb-17,0,M Shed,,M-SHED
21-Feb-17,1587,M Shed,,M-SHED
22-Feb-17,1487,M Shed,,M-SHED
23-Feb-17,1608,M Shed,,M-SHED
24-Feb-17,1371,M Shed,,M-SHED
25-Feb-17,3924,M Shed,,M-SHED
26-Feb-17,3575,M Shed,,M-SHED
27-Feb-17,0,M Shed,,M-SHED
28-Feb-17,1217,M Shed,,M-SHED
01-Mar-17,1064,M Shed,,M-SHED
02-Mar-17,1244,M Shed,,M-SHED
03-Mar-17,1348,M Shed,,M-SHED
04-Mar-17,5359,M Shed,,M-SHED
05-Mar-17,3990,M Shed,,M-SHED
06-Mar-17,0,M Shed,,M-SHED
07-Mar-17,1077,M Shed,,M-SHED
08-Mar-17,835,M Shed,,M-SHED
09-Mar-17,860,M Shed,,M-SHED
10-Mar-17,882,M Shed,,M-SHED
11-Mar-17,2593,M Shed,,M-SHED
12-Mar-17,2548,M Shed,,M-SHED
13-Mar-17,0,M Shed,,M-SHED
14-Mar-17,803,M Shed,,M-SHED
15-Mar-17,832,M Shed,,M-SHED
16-Mar-17,1172,M Shed,,M-SHED
17-Mar-17,965,M Shed,,M-SHED
18-Mar-17,3020,M Shed,,M-SHED
19-Mar-17,2284,M Shed,,M-SHED
20-Mar-17,0,M Shed,,M-SHED
21-Mar-17,1030,M Shed,,M-SHED
22-Mar-17,982,M Shed,,M-SHED
23-Mar-17,851,M Shed,,M-SHED
24-Mar-17,1072,M Shed,,M-SHED
25-Mar-17,3734,M Shed,,M-SHED
26-Mar-17,3181,M Shed,,M-SHED
27-Mar-16,0,M Shed,,M-SHED
28-Mar-16,977,M Shed,,M-SHED
29-Mar-16,1119,M Shed,,M-SHED
30-Mar-16,1040,M Shed,,M-SHED
31-Mar-16,1250,M Shed,,M-SHED
